year,year_month,Date,Max.TemperatureF,Mean.TemperatureF,Min.TemperatureF,Max.Humidity,Mean.Humidity,Min.Humidity,Max.Wind.SpeedMPH,Mean.Wind.SpeedMPH,CloudCover,Events,city,season
2015,2015-05,2015-05-25,77,67.0,57,86,68,50,31,13,4.0,,New York City (USA),Spring
2015,2015-05,2015-05-26,76,68.0,60,84,71,58,26,13,4.0,,New York City (USA),Spring
2015,2015-05,2015-05-27,74,68.0,61,90,77,64,36,14,5.0,,New York City (USA),Spring
2015,2015-05,2015-05-28,78,69.0,60,90,72,53,21,8,7.0,,New York City (USA),Spring
2015,2015-05,2015-05-29,80,72.0,63,87,65,42,14,7,3.0,,New York City (USA),Spring
2015,2015-05,2015-05-30,78,70.0,62,93,77,60,30,14,4.0,Fog,New York City (USA),Spring
2015,2015-05,2015-05-31,79,71.0,63,90,74,58,24,10,6.0,Rain-Thunderstorm,New York City (USA),Spring
2015,2015-06,2015-06-01,63,58.0,52,90,85,80,20,12,8.0,Rain-Thunderstorm,New York City (USA),Spring
2015,2015-06,2015-06-02,56,54.0,51,89,86,83,17,10,8.0,Rain,New York City (USA),Spring
2015,2015-06,2015-06-03,68,61.0,53,89,71,52,15,9,7.0,Rain,New York City (USA),Spring
2015,2015-06,2015-06-04,67,61.0,55,77,65,52,23,12,6.0,,New York City (USA),Spring
2015,2015-06,2015-06-05,69,63.0,57,86,75,63,13,5,7.0,Rain,New York City (USA),Spring
2015,2015-06,2015-06-06,79,69.0,59,93,56,19,22,9,6.0,Rain,New York City (USA),Spring
2015,2015-06,2015-06-07,71,64.0,56,86,65,44,20,9,4.0,,New York City (USA),Spring
2015,2015-06,2015-06-08,73,67.0,61,78,72,66,31,18,7.0,Rain,New York City (USA),Spring
2015,2015-06,2015-06-09,85,75.0,64,93,64,34,24,14,6.0,Rain,New York City (USA),Spring
2015,2015-06,2015-06-10,79,72.0,65,73,59,45,23,11,2.0,,New York City (USA),Spring
2015,2015-06,2015-06-11,87,77.0,66,81,66,51,17,10,5.0,Rain,New York City (USA),Spring
2015,2015-06,2015-06-12,85,78.0,71,84,62,40,26,10,6.0,,New York City (USA),Spring
2015,2015-06,2015-06-13,88,78.0,67,81,56,31,26,11,6.0,Rain,New York City (USA),Spring
2015,2015-06,2015-06-14,86,76.0,66,87,64,40,18,8,6.0,Rain,New York City (USA),Spring
2015,2015-06,2015-06-15,81,74.0,66,93,84,74,15,8,8.0,Rain-Thunderstorm,New York City (USA),Spring
2015,2015-06,2015-06-16,79,73.0,66,87,74,60,17,7,7.0,Rain,New York City (USA),Spring
2015,2015-06,2015-06-17,81,74.0,66,78,62,45,17,10,6.0,,New York City (USA),Spring
2015,2015-06,2015-06-18,71,68.0,65,81,74,66,15,8,8.0,Rain,New York City (USA),Spring
2015,2015-06,2015-06-19,89,78.0,67,87,63,38,16,7,7.0,Rain,New York City (USA),Spring
2015,2015-06,2015-06-20,75,71.0,67,90,72,53,18,11,8.0,Rain,New York City (USA),Spring
2015,2015-06,2015-06-21,90,81.0,71,93,70,46,37,13,7.0,Rain,New York City (USA),Summer
2015,2015-06,2015-06-22,89,82.0,74,74,55,35,20,12,3.0,,New York City (USA),Summer
2015,2015-06,2015-06-23,89,81.0,72,79,71,63,23,11,6.0,Rain-Thunderstorm,New York City (USA),Summer
2015,2015-06,2015-06-24,86,78.0,69,67,51,34,20,11,4.0,,New York City (USA),Summer
2015,2015-06,2015-06-25,82,75.0,67,79,53,26,25,9,6.0,Rain,New York City (USA),Summer
2015,2015-06,2015-06-26,81,75.0,69,73,61,49,17,7,6.0,Rain,New York City (USA),Summer
2015,2015-06,2015-06-27,71,67.0,62,90,76,61,25,12,8.0,Rain,New York City (USA),Summer
2015,2015-06,2015-06-28,76,70.0,64,93,75,57,20,10,7.0,Rain,New York City (USA),Summer
2015,2015-06,2015-06-29,79,72.0,64,73,59,45,22,13,3.0,,New York City (USA),Summer
2015,2015-06,2015-06-30,81,74.0,66,81,63,45,22,10,5.0,Rain,New York City (USA),Summer
2015,2015-07,2015-07-01,85,78.0,71,87,64,40,30,14,6.0,Rain-Thunderstorm,New York City (USA),Summer
2015,2015-07,2015-07-02,80,75.0,69,84,62,39,14,5,6.0,Rain,New York City (USA),Summer
2015,2015-07,2015-07-03,82,74.0,65,84,57,30,17,8,4.0,,New York City (USA),Summer
2015,2015-07,2015-07-04,80,74.0,67,78,52,25,12,6,7.0,Rain,New York City (USA),Summer
2015,2015-07,2015-07-05,81,74.0,67,84,71,58,18,10,6.0,,New York City (USA),Summer
2015,2015-07,2015-07-06,83,76.0,69,90,72,54,14,8,6.0,,New York City (USA),Summer
2015,2015-07,2015-07-07,84,79.0,74,94,80,65,24,12,6.0,Rain,New York City (USA),Summer
2015,2015-07,2015-07-08,89,82.0,74,87,71,55,14,7,6.0,Rain,New York City (USA),Summer
2015,2015-07,2015-07-09,77,75.0,72,93,79,64,15,9,7.0,Rain-Thunderstorm,New York City (USA),Summer
2015,2015-07,2015-07-10,86,80.0,73,93,64,34,23,11,5.0,,New York City (USA),Summer
2015,2015-07,2015-07-11,86,78.0,70,84,59,34,14,7,3.0,,New York City (USA),Summer
2015,2015-07,2015-07-12,86,79.0,71,79,60,40,24,8,4.0,,New York City (USA),Summer
2015,2015-07,2015-07-13,84,78.0,72,79,63,46,15,7,6.0,,New York City (USA),Summer
2015,2015-07,2015-07-14,80,77.0,73,87,77,67,17,6,7.0,Rain,New York City (USA),Summer
2015,2015-07,2015-07-15,82,78.0,73,94,70,46,25,9,7.0,Rain-Thunderstorm,New York City (USA),Summer
2015,2015-07,2015-07-16,79,73.0,66,73,54,35,25,10,3.0,,New York City (USA),Summer
2015,2015-07,2015-07-17,80,74.0,67,81,66,50,21,12,5.0,,New York City (USA),Summer
2015,2015-07,2015-07-18,83,78.0,73,87,78,68,18,12,7.0,Rain-Thunderstorm,New York City (USA),Summer
2015,2015-07,2015-07-19,89,82.0,75,94,79,63,22,10,5.0,,New York City (USA),Summer
2015,2015-07,2015-07-20,95,87.0,79,85,62,39,18,10,5.0,,New York City (USA),Summer
2015,2015-07,2015-07-21,89,83.0,76,79,61,43,23,10,6.0,,New York City (USA),Summer
2015,2015-07,2015-07-22,89,81.0,72,56,40,23,23,13,2.0,,New York City (USA),Summer
2015,2015-07,2015-07-23,88,79.0,70,60,41,21,21,10,3.0,,New York City (USA),Summer
2015,2015-07,2015-07-24,87,78.0,68,68,46,24,13,7,3.0,,New York City (USA),Summer
2015,2015-07,2015-07-25,84,77.0,70,79,58,37,15,9,3.0,,New York City (USA),Summer
2015,2015-07,2015-07-26,87,79.0,71,79,63,46,26,13,6.0,Rain,New York City (USA),Summer
2015,2015-07,2015-07-27,85,80.0,75,82,69,55,16,9,6.0,,New York City (USA),Summer
2015,2015-07,2015-07-28,89,81.0,73,93,72,50,17,9,4.0,,New York City (USA),Summer
2015,2015-07,2015-07-29,95,85.0,74,87,61,34,22,10,4.0,,New York City (USA),Summer
2015,2015-07,2015-07-30,85,81.0,76,94,87,79,25,12,6.0,Rain-Thunderstorm,New York City (USA),Summer
2015,2015-07,2015-07-31,93,83.0,73,88,57,26,17,8,2.0,,New York City (USA),Summer
2015,2015-08,2015-08-01,91,83.0,74,73,52,31,23,13,3.0,,New York City (USA),Summer
2015,2015-08,2015-08-02,87,79.0,70,82,57,32,18,8,3.0,,New York City (USA),Summer
2015,2015-08,2015-08-03,89,80.0,71,87,69,50,28,13,3.0,,New York City (USA),Summer
2015,2015-08,2015-08-04,92,81.0,70,87,56,24,30,12,5.0,Rain-Thunderstorm,New York City (USA),Summer
2015,2015-08,2015-08-05,91,81.0,71,66,46,26,26,10,4.0,,New York City (USA),Summer
2015,2015-08,2015-08-06,86,78.0,69,68,49,29,16,7,5.0,,New York City (USA),Summer
2015,2015-08,2015-08-07,86,78.0,69,73,54,34,20,8,5.0,,New York City (USA),Summer
2015,2015-08,2015-08-08,83,75.0,67,81,57,33,15,7,5.0,,New York City (USA),Summer
2015,2015-08,2015-08-09,87,77.0,66,76,53,30,17,9,3.0,,New York City (USA),Summer
2015,2015-08,2015-08-10,81,75.0,68,84,65,45,18,8,5.0,,New York City (USA),Summer
2015,2015-08,2015-08-11,81,77.0,72,90,77,64,32,13,7.0,Rain,New York City (USA),Summer
2015,2015-08,2015-08-12,88,81.0,73,69,50,31,16,11,3.0,,New York City (USA),Summer
2015,2015-08,2015-08-13,87,78.0,69,66,47,27,18,8,2.0,,New York City (USA),Summer
2015,2015-08,2015-08-14,86,76.0,66,78,55,32,21,8,2.0,,New York City (USA),Summer
2015,2015-08,2015-08-15,88,79.0,70,82,63,43,22,10,2.0,,New York City (USA),Summer
2015,2015-08,2015-08-16,90,82.0,74,74,59,44,18,7,4.0,Rain-Thunderstorm,New York City (USA),Summer
2015,2015-08,2015-08-17,91,83.0,74,84,68,51,20,9,2.0,,New York City (USA),Summer
2015,2015-08,2015-08-18,86,81.0,75,82,70,57,25,12,4.0,,New York City (USA),Summer
2015,2015-08,2015-08-19,86,81.0,76,88,75,61,20,11,4.0,,New York City (USA),Summer
2015,2015-08,2015-08-20,87,82.0,77,88,75,61,23,13,5.0,,New York City (USA),Summer
2015,2015-08,2015-08-21,87,80.0,73,87,62,36,18,8,6.0,Rain-Thunderstorm,New York City (USA),Summer
2015,2015-08,2015-08-22,86,78.0,70,61,48,34,18,9,5.0,,New York City (USA),Summer
2015,2015-08,2015-08-23,83,76.0,69,84,71,57,14,5,5.0,,New York City (USA),Summer
2015,2015-08,2015-08-24,84,78.0,71,90,68,46,16,8,4.0,,New York City (USA),Summer
2015,2015-08,2015-08-25,85,80.0,75,85,61,36,20,11,4.0,,New York City (USA),Summer
2015,2015-08,2015-08-26,84,76.0,68,61,48,34,20,10,2.0,,New York City (USA),Summer
2015,2015-08,2015-08-27,83,76.0,68,63,49,34,17,9,4.0,,New York City (USA),Summer
2015,2015-08,2015-08-28,82,73.0,64,73,54,35,17,7,3.0,,New York City (USA),Summer
2015,2015-08,2015-08-29,84,76.0,68,78,59,40,18,9,5.0,,New York City (USA),Summer
2015,2015-08,2015-08-30,84,77.0,69,79,67,55,17,10,5.0,Rain,New York City (USA),Summer
2015,2015-08,2015-08-31,91,83.0,75,79,63,47,18,12,6.0,,New York City (USA),Summer
2015,2015-09,2015-09-01,87,80.0,73,87,66,45,14,7,2.0,,New York City (USA),Summer
2015,2015-09,2015-09-02,86,79.0,71,94,71,48,18,9,3.0,,New York City (USA),Summer
2015,2015-09,2015-09-03,93,83.0,73,87,64,41,13,5,3.0,,New York City (USA),Summer
2015,2015-09,2015-09-04,85,78.0,70,82,70,58,18,11,4.0,,New York City (USA),Summer
2015,2015-09,2015-09-05,81,72.0,63,81,60,39,13,7,3.0,,New York City (USA),Summer
2015,2015-09,2015-09-06,80,71.0,62,84,65,45,13,7,3.0,,New York City (USA),Summer
2015,2015-09,2015-09-07,86,78.0,70,90,71,51,21,12,1.0,,New York City (USA),Summer
2015,2015-09,2015-09-08,91,82.0,73,87,67,47,23,13,1.0,,New York City (USA),Summer
2015,2015-09,2015-09-09,87,81.0,75,87,74,61,23,11,4.0,Rain-Thunderstorm,New York City (USA),Summer
2015,2015-09,2015-09-10,79,75.0,71,93,85,76,22,8,7.0,Rain-Thunderstorm,New York City (USA),Summer
2015,2015-09,2015-09-11,82,74.0,66,93,69,45,18,10,6.0,Rain,New York City (USA),Summer
2015,2015-09,2015-09-12,80,74.0,68,90,76,62,25,12,6.0,Rain,New York City (USA),Summer
2015,2015-09,2015-09-13,79,71.0,62,90,70,50,23,12,6.0,Rain,New York City (USA),Summer
2015,2015-09,2015-09-14,78,69.0,60,64,49,33,22,14,1.0,,New York City (USA),Summer
2015,2015-09,2015-09-15,80,71.0,62,79,57,35,16,8,1.0,,New York City (USA),Summer
2015,2015-09,2015-09-16,84,73.0,62,84,59,34,13,4,4.0,,New York City (USA),Summer
2015,2015-09,2015-09-17,84,74.0,64,84,64,43,15,6,3.0,,New York City (USA),Summer
2015,2015-09,2015-09-18,83,74.0,65,84,64,43,13,7,1.0,,New York City (USA),Summer
2015,2015-09,2015-09-19,80,74.0,68,90,76,62,20,8,5.0,,New York City (USA),Summer
2015,2015-09,2015-09-20,80,72.0,64,90,59,28,22,14,3.0,,New York City (USA),Summer
2015,2015-09,2015-09-21,72,66.0,59,64,50,35,20,11,6.0,,New York City (USA),Summer
2015,2015-09,2015-09-22,73,68.0,63,73,59,44,17,10,7.0,,New York City (USA),Summer
2015,2015-09,2015-09-23,80,69.0,58,84,56,28,15,6,4.0,,New York City (USA),Autumn
2015,2015-09,2015-09-24,83,71.0,59,78,53,28,15,8,3.0,,New York City (USA),Autumn
2015,2015-09,2015-09-25,75,69.0,63,78,62,46,16,9,7.0,,New York City (USA),Autumn
2015,2015-09,2015-09-26,73,66.0,59,73,59,44,21,10,7.0,,New York City (USA),Autumn
2015,2015-09,2015-09-27,72,64.0,56,84,69,53,14,7,6.0,,New York City (USA),Autumn
2015,2015-09,2015-09-28,79,70.0,61,93,80,67,17,6,6.0,Rain,New York City (USA),Autumn
2015,2015-09,2015-09-29,80,75.0,69,97,86,74,17,7,7.0,Rain,New York City (USA),Autumn
2015,2015-09,2015-09-30,78,69.0,60,93,80,67,28,16,7.0,Rain,New York City (USA),Autumn
2015,2015-10,2015-10-01,61,59.0,56,80,72,64,24,15,8.0,Rain,New York City (USA),Autumn
2015,2015-10,2015-10-02,57,54.0,50,86,82,77,30,19,8.0,Rain,New York City (USA),Autumn
2015,2015-10,2015-10-03,57,54.0,51,89,78,66,28,19,8.0,Rain,New York City (USA),Autumn
2015,2015-10,2015-10-04,66,60.0,54,72,56,40,26,16,6.0,,New York City (USA),Autumn
2015,2015-10,2015-10-05,67,60.0,53,77,65,52,20,12,6.0,,New York City (USA),Autumn
2015,2015-10,2015-10-06,74,63.0,51,83,57,31,14,6,3.0,,New York City (USA),Autumn
2015,2015-10,2015-10-07,71,64.0,57,80,64,47,13,7,4.0,,New York City (USA),Autumn
2015,2015-10,2015-10-08,70,63.0,55,84,64,44,14,6,4.0,,New York City (USA),Autumn
2015,2015-10,2015-10-09,74,68.0,61,93,81,68,23,13,6.0,Rain-Thunderstorm,New York City (USA),Autumn
2015,2015-10,2015-10-10,66,59.0,52,66,49,31,26,9,3.0,,New York City (USA),Autumn
2015,2015-10,2015-10-11,68,59.0,50,84,63,42,15,10,2.0,,New York City (USA),Autumn
2015,2015-10,2015-10-12,72,63.0,53,86,68,49,17,8,0.0,,New York City (USA),Autumn
2015,2015-10,2015-10-13,74,67.0,60,90,72,53,20,9,6.0,Rain,New York City (USA),Autumn
2015,2015-10,2015-10-14,70,64.0,58,67,55,42,18,12,6.0,,New York City (USA),Autumn
2015,2015-10,2015-10-15,65,59.0,52,63,50,37,20,11,1.0,,New York City (USA),Autumn
2015,2015-10,2015-10-16,66,60.0,54,72,51,29,21,12,2.0,,New York City (USA),Autumn
2015,2015-10,2015-10-17,58,51.0,43,66,46,26,24,14,3.0,,New York City (USA),Autumn
2015,2015-10,2015-10-18,53,46.0,38,59,41,22,24,13,3.0,,New York City (USA),Autumn
2015,2015-10,2015-10-19,52,44.0,36,64,48,32,24,11,2.0,,New York City (USA),Autumn
2015,2015-10,2015-10-20,70,60.0,49,66,49,32,24,16,4.0,,New York City (USA),Autumn
2015,2015-10,2015-10-21,71,62.0,52,84,62,40,12,6,4.0,,New York City (USA),Autumn
2015,2015-10,2015-10-22,70,62.0,53,83,68,53,16,9,5.0,,New York City (USA),Autumn
2015,2015-10,2015-10-23,66,55.0,44,58,42,25,24,15,1.0,,New York City (USA),Autumn
2015,2015-10,2015-10-24,59,51.0,42,76,62,47,15,9,5.0,,New York City (USA),Autumn
2015,2015-10,2015-10-25,70,60.0,49,84,64,44,25,15,6.0,Rain,New York City (USA),Autumn
2015,2015-10,2015-10-26,60,53.0,45,71,52,32,17,7,4.0,,New York City (USA),Autumn
2015,2015-10,2015-10-27,59,51.0,42,83,65,47,12,8,6.0,,New York City (USA),Autumn
2015,2015-10,2015-10-28,68,60.0,52,97,84,71,32,20,8.0,Rain,New York City (USA),Autumn
2015,2015-10,2015-10-29,74,67.0,59,93,62,30,31,16,6.0,Rain,New York City (USA),Autumn
2015,2015-10,2015-10-30,63,55.0,47,46,39,31,22,14,1.0,,New York City (USA),Autumn
2015,2015-10,2015-10-31,55,48.0,40,68,55,41,14,7,4.0,,New York City (USA),Autumn
2015,2015-11,2015-11-01,64,59.0,54,86,71,55,21,12,7.0,,New York City (USA),Autumn
2015,2015-11,2015-11-02,65,58.0,51,86,65,43,13,5,6.0,,New York City (USA),Autumn
2015,2015-11,2015-11-03,70,58.0,45,89,64,39,13,4,0.0,,New York City (USA),Autumn
2015,2015-11,2015-11-04,69,60.0,50,93,69,44,17,6,0.0,,New York City (USA),Autumn
2015,2015-11,2015-11-05,69,61.0,53,100,88,76,9,4,7.0,Fog-Rain,New York City (USA),Autumn
2015,2015-11,2015-11-06,75,69.0,62,93,81,68,21,9,7.0,Fog,New York City (USA),Autumn
2015,2015-11,2015-11-07,70,63.0,55,78,57,36,23,11,7.0,,New York City (USA),Autumn
2015,2015-11,2015-11-08,60,52.0,43,60,46,31,24,10,2.0,,New York City (USA),Autumn
2015,2015-11,2015-11-09,59,49.0,39,85,58,30,9,3,5.0,,New York City (USA),Autumn
2015,2015-11,2015-11-10,59,56.0,53,93,77,61,22,12,8.0,Rain,New York City (USA),Autumn
2015,2015-11,2015-11-11,59,55.0,50,89,78,66,24,13,8.0,Rain,New York City (USA),Autumn
2015,2015-11,2015-11-12,60,56.0,52,89,82,75,26,11,7.0,Rain,New York City (USA),Autumn
2015,2015-11,2015-11-13,61,55.0,48,55,42,28,33,20,2.0,,New York City (USA),Autumn
2015,2015-11,2015-11-14,51,47.0,42,49,40,30,29,18,2.0,,New York City (USA),Autumn
2015,2015-11,2015-11-15,59,50.0,40,64,49,33,18,13,2.0,,New York City (USA),Autumn
2015,2015-11,2015-11-16,69,57.0,45,71,50,29,17,9,0.0,,New York City (USA),Autumn
2015,2015-11,2015-11-17,53,47.0,40,70,53,35,17,8,3.0,,New York City (USA),Autumn
2015,2015-11,2015-11-18,60,52.0,43,80,68,55,17,11,7.0,,New York City (USA),Autumn
2015,2015-11,2015-11-19,63,61.0,58,93,86,78,30,19,8.0,Rain,New York City (USA),Autumn
2015,2015-11,2015-11-20,63,54.0,45,97,61,24,24,13,3.0,,New York City (USA),Autumn
2015,2015-11,2015-11-21,55,49.0,42,66,48,30,21,10,5.0,,New York City (USA),Autumn
2015,2015-11,2015-11-22,58,51.0,44,86,60,34,26,13,6.0,,New York City (USA),Autumn
2015,2015-11,2015-11-23,46,41.0,35,48,35,21,25,15,1.0,,New York City (USA),Autumn
2015,2015-11,2015-11-24,48,40.0,31,64,49,34,15,7,3.0,,New York City (USA),Autumn
2015,2015-11,2015-11-25,51,42.0,32,70,52,33,9,4,1.0,,New York City (USA),Autumn
2015,2015-11,2015-11-26,60,48.0,35,93,78,62,12,6,5.0,,New York City (USA),Autumn
2015,2015-11,2015-11-27,63,53.0,43,93,80,67,12,5,5.0,Fog,New York City (USA),Autumn
2015,2015-11,2015-11-28,65,56.0,46,86,73,60,16,8,7.0,Rain,New York City (USA),Autumn
2015,2015-11,2015-11-29,50,44.0,38,71,52,32,17,11,5.0,Rain,New York City (USA),Autumn
2015,2015-11,2015-11-30,50,42.0,34,75,63,50,16,9,5.0,,New York City (USA),Autumn
2015,2015-12,2015-12-01,53,50.0,46,93,79,65,22,11,8.0,Rain,New York City (USA),Autumn
2015,2015-12,2015-12-02,57,52.0,47,93,87,80,17,5,8.0,Fog-Rain,New York City (USA),Autumn
2015,2015-12,2015-12-03,56,51.0,45,83,62,41,26,16,5.0,,New York City (USA),Autumn
2015,2015-12,2015-12-04,53,47.0,41,67,54,41,18,10,1.0,,New York City (USA),Autumn
2015,2015-12,2015-12-05,53,44.0,35,79,62,44,12,5,0.0,,New York City (USA),Autumn
2015,2015-12,2015-12-06,51,45.0,38,85,70,54,13,6,1.0,,New York City (USA),Autumn
2015,2015-12,2015-12-07,55,48.0,40,82,60,38,15,8,6.0,,New York City (USA),Autumn
2015,2015-12,2015-12-08,51,46.0,40,70,61,52,18,8,6.0,,New York City (USA),Autumn
2015,2015-12,2015-12-09,55,45.0,34,89,75,61,20,8,6.0,,New York City (USA),Autumn
2015,2015-12,2015-12-10,59,54.0,48,89,76,62,17,7,5.0,,New York City (USA),Autumn
2015,2015-12,2015-12-11,58,52.0,46,100,84,67,13,6,6.0,Fog,New York City (USA),Autumn
2015,2015-12,2015-12-12,64,57.0,49,93,75,56,12,4,6.0,,New York City (USA),Autumn
2015,2015-12,2015-12-13,70,62.0,53,89,73,57,16,7,6.0,,New York City (USA),Autumn
2015,2015-12,2015-12-14,61,57.0,53,100,92,83,29,11,8.0,Fog-Rain,New York City (USA),Autumn
2015,2015-12,2015-12-15,64,59.0,53,97,68,39,30,18,5.0,Rain,New York City (USA),Autumn
2015,2015-12,2015-12-16,53,49.0,45,86,65,44,20,9,5.0,Rain,New York City (USA),Autumn
2015,2015-12,2015-12-17,59,55.0,50,93,87,80,21,9,8.0,Rain,New York City (USA),Autumn
2015,2015-12,2015-12-18,58,49.0,39,93,66,39,26,14,7.0,Rain,New York City (USA),Autumn
2015,2015-12,2015-12-19,41,39.0,36,50,44,37,30,20,5.0,,New York City (USA),Autumn
2015,2015-12,2015-12-20,44,40.0,35,54,43,31,25,12,4.0,,New York City (USA),Autumn
2015,2015-12,2015-12-21,55,47.0,38,83,64,45,23,12,8.0,,New York City (USA),Winter
2015,2015-12,2015-12-22,60,56.0,52,93,88,83,17,9,8.0,Rain,New York City (USA),Winter
2015,2015-12,2015-12-23,63,56.0,48,97,92,86,25,10,8.0,Fog-Rain,New York City (USA),Winter
2015,2015-12,2015-12-24,69,63.0,57,100,91,81,24,11,7.0,Fog-Rain,New York City (USA),Winter
2015,2015-12,2015-12-25,64,58.0,52,100,89,78,12,2,8.0,Fog-Rain,New York City (USA),Winter
2015,2015-12,2015-12-26,60,55.0,49,90,66,41,21,11,8.0,Rain,New York City (USA),Winter
2015,2015-12,2015-12-27,63,56.0,48,96,82,68,23,12,8.0,Fog-Rain,New York City (USA),Winter
2015,2015-12,2015-12-28,48,42.0,35,70,57,43,23,14,7.0,Rain-Snow,New York City (USA),Winter
2015,2015-12,2015-12-29,49,42.0,34,93,88,83,24,12,8.0,Rain-Snow,New York City (USA),Winter
2015,2015-12,2015-12-30,51,46.0,41,93,85,76,22,7,8.0,Rain,New York City (USA),Winter
2015,2015-12,2015-12-31,52,48.0,43,93,71,49,20,12,7.0,Rain,New York City (USA),Winter
